"dataset_id","variable_id","type","refreshes"
"sofie_clean.ass_liab","sofie_alb_asset_liability_type_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_asset_liability_sub_type_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_has_asset_liability_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_one_or_more_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_asst_liab_cnt_nbr","tinyint","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_asst_liab_cnt_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_sole_owner_all_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_how_grouped_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_prop_incl_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_alb_empl_contr_incl_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sofie_clean.ass_liab","sofie_wave_nbr","tinyint","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","identifier_text","varchar","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","run_key","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","from_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","to_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","pass_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","weight_nbr","float","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","set_id_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.dedup_mapping","link_set_key","smallint","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse_acty","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse_acty","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse_acty","lisnz_person_ref_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse_acty","lisnz_mn_acty_nz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.person_info_item","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.person_info_item","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.person_info_item","lisnz_person_ref_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.person_info_item","lisnz_info_item_type_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.person_info_item","lisnz_info_item_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.person_info_item","lisnz_info_item_oth_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.hlp_problem","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.hlp_problem","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.hlp_problem","lisnz_person_ref_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.hlp_problem","lisnz_hlp_type_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.hlp_problem","lisnz_prob_type_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_enterprise_nbr","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_dim_start_month_key","int","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_dim_end_month_key","int","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_live_ind","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_life_cycle_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_birth_date","datetime","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_anzsic96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_anzsic96_imp_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_anzsic06_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_anzsic06_imp_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_derived_ind","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_economic_sig_ind","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_bop_ownership_rate","tinyint","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_trading_division_ind","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_non_trading_ind","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_business_type96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_inst_sector96_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_geo_count_nbr","smallint","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_live_geo_count_nbr","smallint","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_parent_enterprise_nbr","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_gte_enterprise_nbr","char","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_data_change_ent_mask","int","20200120,20200720,20201020,20210420,20210720,20211020"
"br_clean.enterprise","br_ent_dss_update_time","datetime","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","snz_ird_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_year_nbr","smallint","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","snz_student_id_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_provider_snz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_snz_unique_nbr","bigint","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_sex_snz_code","varchar","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_birth_month_nbr","tinyint","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_birth_year_nbr","smallint","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_code","varchar","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_desc_text","varchar","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_snz_code","varchar","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_grp1_snz_ind","bit","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_grp2_snz_ind","bit","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_grp3_snz_ind","bit","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_grp4_snz_ind","bit","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_grp5_snz_ind","bit","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.slam_ird","slam_ird_ethnic_grp6_snz_ind","bit","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_person_ref_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_birth_year_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_birth_month_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_born_in_nz_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_born_where_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_arrive_in_nz_date","datetime","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_arrive_in_nz_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_settlement_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_health_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_engl_best_spoken_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_engl_best_spoken_who_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_educ_level_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_qual_aft_sch_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_qual_name_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_in_nz_whole_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_in_nz_partly_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_work_for_pay_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_away_from_job_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_away_working_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_one_or_more_jobs_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_full_part_time_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_empl_status_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_se_12mnth_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_se_inc_last_12mnth_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_ws_inc_usual_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_ws_also_se_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_se_also_ws_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_wp_also_se_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_wp_also_ws_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_industry_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_occupation_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_any_new_study_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_bus_name_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_empr_addr_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_new_qual_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.spouse","lisnz_occ_nr_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.ird_non_resident","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.ird_non_resident","snz_ird_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.ird_non_resident","ir_nrb_snz_unique_nbr","bigint","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.ird_non_resident","ir_nrb_start_date","date","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.ird_non_resident","ir_nrb_end_date","date","20200120,20200720,20201020,20210420,20210720,20211020"
"sla_clean.ird_non_resident","ir_nrb_nrb_flag_code","char","20200120,20200720"
"security.spine_population","snz_spine_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.spine_population","snz_ird_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.spine_population","snz_dia_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.spine_population","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.migr_spouse_edu","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.migr_spouse_edu","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.migr_spouse_edu","lisnz_person_ref_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.migr_spouse_edu","lisnz_spouse_highest_edu_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"security.ibuldd_to_xref_ileed_ird_uid","ibuldd_ird_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"security.ibuldd_to_xref_ileed_ird_uid","ileed_ird_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.club","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.club","snz_dol_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.club","lisnz_person_ref_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"lisnz_clean.club","lisnz_club_code","char","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","snz_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","snz_ird_uid","int","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_location_nbr","int","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_return_period_date","date","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_snz_unique_nbr","bigint","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_return_version_nbr","smallint","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_tot_pship_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_tot_sholder_salary_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_net_profit_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_income_imp_ind","varchar","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_net_rents_826_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_tot_wholding_paymnts_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_tot_expenses_claimed_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_gross_earnings_407_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_gross_interest_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_gross_dividend_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_estate_trust_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_overseas_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_other_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_taxable_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_tax_on_taxable_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_tot_rebate_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
"ir_clean.ird_rtns_keypoints_ir3","ir_ir3_sl_liable_income_amt","decimal","20200120,20200720,20201020,20210420,20210720,20211020"
